job_id,user,num_gpu,batch_size,submit_time,iterations,model_name,duration,interval,expect_time_list,expect_value_list,best_effort,job_type
775,user775,4,128,6532476,948007,resnet50,84461,0,97406,10,0,strict
776,user776,4,128,6532776,633512,inception3,81182,0,56343,10,0,strict
777,user777,4,64,6533296,829776,bert,80123,0,52944,10,0,strict
778,user778,1,256,6534514,33932,resnet50,18408,0,25169,10,0,strict
779,user779,1,128,6534515,66482,bert,18597,0,19826,10,0,strict
780,user780,1,64,6534656,87053,vgg16,17228,0,17795,10,0,strict
781,user781,1,128,6534657,61771,bert,17279,0,11200,10,0,strict
782,user782,1,64,6535080,81444,inception3,16895,0,22318,10,0,strict
783,user783,1,64,6535081,100766,bert,16709,0,20216,10,0,strict
784,user784,1,128,6538909,53620,bert,14999,0,22402,10,0,strict
785,user785,1,256,6538910,61287,gpt2,14958,0,10253,10,0,strict
786,user786,4,128,6552690,70690,resnet50,6298,0,8924,10,0,strict
787,user787,4,64,6552894,103742,vgg16,7031,0,6803,10,0,strict
788,user788,4,256,6553670,39194,resnet50,6331,0,6408,10,0,strict
789,user789,4,128,6554537,112814,gpt2,6769,0,4585,10,0,strict
790,user790,4,128,6555338,48842,inception3,6259,0,7766,10,0,strict
791,user791,4,128,6557206,51736,bert,6122,0,8816,10,0,strict
792,user792,4,32,6572542,44705,deepspeech2,5926,0,6207,10,0,strict
793,user793,1,128,6574419,82560,gpt2,11296,0,16923,10,0,strict
794,user794,1,128,6574426,41020,resnet50,11222,0,14775,10,0,strict
795,user795,1,64,6574833,56467,vgg16,11175,0,13595,10,0,strict
796,user796,1,128,6577600,58879,bert,16470,0,21973,10,0,strict
797,user797,1,64,6577605,84506,vgg16,16724,0,17630,10,0,strict
798,user798,1,64,6577816,113333,resnet50,16562,0,20937,10,0,strict
799,user799,1,128,6577820,43718,vgg16,16656,0,10837,10,0,strict
800,user800,1,128,6581489,155631,inception3,60739,0,59186,10,0,strict
801,user801,1,64,6583588,442679,resnet50,64691,0,64523,10,0,strict
802,user802,2,256,6584791,633752,resnet50,183770,0,262570,10,0,strict
803,user803,1,32,6591789,182831,deepspeech2,60477,0,62088,10,0,strict
804,user804,1,128,6591790,150788,inception3,58849,0,54470,10,0,strict
805,user805,4,64,6631279,1211476,vgg16,82106,0,106209,10,0,strict
806,user806,4,256,6636792,900549,gpt2,78716,0,41289,10,0,strict
807,user807,4,64,6642379,65910,vgg16,4467,0,4258,10,0,strict
808,user808,1,128,6643842,86491,bert,24194,0,15960,10,0,strict
809,user809,1,128,6644171,85333,bert,23870,0,34023,10,0,strict
810,user810,4,128,6648404,76814,gpt2,4609,0,2601,10,0,strict
811,user811,4,256,6650154,492720,resnet50,79589,0,66555,10,0,strict
812,user812,4,128,6650792,37353,bert,4420,0,6440,10,0,strict
813,user813,4,64,6652401,47638,bert,4600,0,6741,10,0,strict
814,user814,4,256,6659693,278758,gpt2,24366,0,36444,10,0,strict
815,user815,4,128,6668807,722292,bert,85469,0,126644,10,0,strict
816,user816,1,128,6671391,170325,gpt2,23304,0,23929,10,0,strict
817,user817,1,64,6677852,82657,vgg16,16358,0,12967,10,0,strict
818,user818,1,128,6677854,42646,inception3,16644,0,23243,10,0,strict
819,user819,4,64,6688327,1581740,resnet50,86439,0,49510,10,0,strict
820,user820,4,256,6695125,29652,vgg16,6388,0,5927,10,0,strict
821,user821,4,32,6697676,50793,deepspeech2,6733,0,7975,10,0,strict
822,user822,4,128,6719753,952508,resnet50,84862,0,126186,10,0,strict
823,user823,4,128,6726597,38570,bert,4564,0,4061,10,0,strict
824,user824,4,128,6727697,38840,bert,4596,0,2522,10,0,strict
825,user825,1,64,6871624,113415,resnet50,16574,0,16659,10,0,strict
826,user826,1,128,6871627,42390,inception3,16544,0,20939,10,0,strict
827,user827,4,32,6888749,50016,deepspeech2,6630,0,5574,10,0,strict
828,user828,4,128,6890032,58638,vgg16,6724,0,6437,10,0,strict
829,user829,1,64,6922653,29584,inception3,6137,0,5758,10,0,strict
830,user830,1,128,6922772,4535,inception3,1770,0,2197,10,0,strict
831,user831,1,32,6922772,4957,deepspeech2,1640,0,1105,10,0,strict
832,user832,2,64,6925547,11211,resnet50,947,0,1282,10,0,strict
833,user833,2,256,6925550,3372,vgg16,1337,0,1994,10,0,strict
834,user834,2,128,6928879,16169,bert,2847,0,3574,10,0,strict
835,user835,1,64,6951540,111655,inception3,23162,0,11646,10,0,strict
836,user836,2,128,6975081,22281,resnet50,3366,0,1917,10,0,strict
837,user837,1,256,6980890,14678,resnet50,7963,0,9255,10,0,strict
838,user838,1,64,6986209,111242,vgg16,22015,0,19709,10,0,strict
839,user839,1,256,6986210,87371,gpt2,21324,0,13588,10,0,strict
840,user840,4,64,7008630,905512,bert,87436,0,57820,10,0,strict
841,user841,1,128,7012292,8414,inception3,3284,0,2872,10,0,strict
842,user842,1,128,7017171,22883,gpt2,3131,0,1899,10,0,strict
843,user843,1,256,7029788,2126,vgg16,1619,0,1454,10,0,strict
844,user844,1,128,7029788,5903,resnet50,1615,0,887,10,0,strict
845,user845,1,256,7030589,2002,vgg16,1524,0,1258,10,0,strict
846,user846,2,128,7031494,7718,resnet50,1166,0,1092,10,0,strict
847,user847,2,128,7031495,5549,inception3,1191,0,762,10,0,strict
848,user848,1,64,7034133,8991,bert,1491,0,2138,10,0,strict
849,user849,1,64,7048263,2747,deepspeech2,1717,0,2191,10,0,strict
850,user850,1,64,7053431,31998,deepspeech2,20000,0,15978,10,0,strict
851,user851,1,64,7053433,32014,deepspeech2,20010,0,14501,10,0,strict
852,user852,1,64,7072848,129964,inception3,26960,0,27632,10,0,strict
853,user853,1,64,7072849,180572,resnet50,26388,0,28389,10,0,strict
854,user854,1,64,7096433,33892,deepspeech2,21184,0,16550,10,0,strict
855,user855,1,256,7096437,90973,gpt2,22203,0,22181,10,0,strict
856,user856,1,64,7130172,9025,resnet50,1319,0,1891,10,0,strict
857,user857,4,256,7337415,1584667,gpt2,138514,0,151152,10,0,strict
858,user858,4,256,7337591,1620098,gpt2,141611,0,92067,10,0,strict
859,user859,2,64,7364538,109331,vgg16,12100,0,8058,10,0,strict
860,user860,2,128,7364539,67732,bert,11926,0,15084,10,0,strict
861,user861,1,128,7742218,68052,inception3,26559,0,21064,10,0,strict
862,user862,1,256,7742218,49164,resnet50,26671,0,23176,10,0,strict
863,user863,2,64,7770158,55628,resnet50,4699,0,4921,10,0,strict
864,user864,2,128,7770158,31012,resnet50,4685,0,2781,10,0,strict
865,user865,1,64,7772019,7635,vgg16,1511,0,771,10,0,strict
866,user866,1,128,7774433,5413,resnet50,1481,0,1776,10,0,strict
867,user867,1,32,7774723,4652,deepspeech2,1539,0,2048,10,0,strict
868,user868,1,128,7781473,924370,gpt2,126473,0,98655,10,0,strict
869,user869,1,64,7781473,610351,inception3,126612,0,122151,10,0,strict
870,user870,1,256,7781994,169207,resnet50,91792,0,54096,10,0,strict
871,user871,1,128,7781996,228244,inception3,89078,0,78132,10,0,strict
872,user872,1,128,7782507,5369,bert,1502,0,1559,10,0,strict
873,user873,1,128,7858722,147488,vgg16,56191,0,48680,10,0,strict
874,user874,2,64,7874425,82596,inception3,10085,0,7301,10,0,strict
875,user875,1,64,7910536,11701,resnet50,1710,0,2424,10,0,strict
