time,gpu0-0,gpu0-1,gpu0-2,gpu0-3,gpu0-4,gpu0-5,gpu0-6,gpu0-7,gpu1-0,gpu1-1,gpu1-2,gpu1-3,gpu1-4,gpu1-5,gpu1-6,gpu1-7,gpu2-0,gpu2-1,gpu2-2,gpu2-3,gpu2-4,gpu2-5,gpu2-6,gpu2-7,gpu3-0,gpu3-1,gpu3-2,gpu3-3,gpu3-4,gpu3-5,gpu3-6,gpu3-7,gpu4-0,gpu4-1,gpu4-2,gpu4-3,gpu4-4,gpu4-5,gpu4-6,gpu4-7,gpu5-0,gpu5-1,gpu5-2,gpu5-3,gpu5-4,gpu5-5,gpu5-6,gpu5-7,gpu6-0,gpu6-1,gpu6-2,gpu6-3,gpu6-4,gpu6-5,gpu6-6,gpu6-7,gpu7-0,gpu7-1,gpu7-2,gpu7-3,gpu7-4,gpu7-5,gpu7-6,gpu7-7,gpu8-0,gpu8-1,gpu8-2,gpu8-3,gpu8-4,gpu8-5,gpu8-6,gpu8-7,gpu9-0,gpu9-1,gpu9-2,gpu9-3,gpu9-4,gpu9-5,gpu9-6,gpu9-7,gpu10-0,gpu10-1,gpu10-2,gpu10-3,gpu10-4,gpu10-5,gpu10-6,gpu10-7,gpu11-0,gpu11-1,gpu11-2,gpu11-3,gpu11-4,gpu11-5,gpu11-6,gpu11-7,gpu12-0,gpu12-1,gpu12-2,gpu12-3,gpu12-4,gpu12-5,gpu12-6,gpu12-7,gpu13-0,gpu13-1,gpu13-2,gpu13-3,gpu13-4,gpu13-5,gpu13-6,gpu13-7,gpu14-0,gpu14-1,gpu14-2,gpu14-3,gpu14-4,gpu14-5,gpu14-6,gpu14-7,gpu15-0,gpu15-1,gpu15-2,gpu15-3,gpu15-4,gpu15-5,gpu15-6,gpu15-7,ce
163128,77,77,77,77,77,77,77,77,85,85,85,85,85,85,85,85,33,33,33,33,26,28,29,31,40,52,55,73,78,80,83,86,89,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1832074435046238
163368,77,77,77,77,77,77,77,77,85,85,85,85,85,85,85,85,33,33,33,33,26,28,29,31,40,52,55,73,78,80,83,86,89,90,91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1910199435046238
165184,77,77,77,77,77,77,77,77,85,85,85,85,85,85,85,85,33,33,33,33,26,28,29,31,40,52,55,73,78,80,83,86,90,91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1832074435046238
165600,77,77,77,77,77,77,77,77,85,85,85,85,85,85,85,85,33,33,33,33,26,28,29,31,40,52,55,73,78,80,83,86,91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1753949435046238
165916,77,77,77,77,77,77,77,77,85,85,85,85,85,85,85,85,33,33,33,33,26,28,29,31,40,52,55,73,78,80,83,86,91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1753949435046238
166156,77,77,77,77,77,77,77,77,85,85,85,85,85,85,85,85,33,33,33,33,26,28,29,31,40,52,55,73,78,80,83,86,91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1753949435046238
166427,77,77,77,77,77,77,77,77,85,85,85,85,85,85,85,85,33,33,33,33,26,28,29,31,40,52,55,73,78,80,83,86,91,92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1832074435046238
166667,77,77,77,77,77,77,77,77,85,85,85,85,85,85,85,85,93,93,93,93,93,93,93,93,33,33,33,33,26,28,29,31,40,52,55,73,78,80,83,86,91,92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.21630217277139513
167074,77,77,77,77,77,77,77,77,85,85,85,85,85,85,85,85,93,93,93,93,93,93,93,93,33,33,33,33,26,28,29,31,40,52,55,73,78,80,83,86,91,92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.21630217277139513
167431,77,77,77,77,77,77,77,77,85,85,85,85,85,85,85,85,93,93,93,93,93,93,93,93,33,33,33,33,26,28,29,31,40,52,55,73,78,80,83,86,91,92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.21630217277139513
167704,77,77,77,77,77,77,77,77,85,85,85,85,85,85,85,85,93,93,93,93,93,93,93,93,33,33,33,33,26,28,29,31,40,52,55,73,78,80,83,86,91,92,94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.22411467277139513
169681,77,77,77,77,77,77,77,77,85,85,85,85,85,85,85,85,93,93,93,93,93,93,93,93,33,33,33,33,26,28,29,31,40,52,55,73,78,80,83,86,91,92,94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.22411467277139513
170590,77,77,77,77,77,77,77,77,85,85,85,85,85,85,85,85,93,93,93,93,93,93,93,93,33,33,33,33,26,28,29,31,40,52,55,73,78,80,83,86,91,92,94,95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.23192717277139513
170830,77,77,77,77,77,77,77,77,85,85,85,85,85,85,85,85,93,93,93,93,93,93,93,93,33,33,33,33,26,28,29,31,40,52,55,73,78,80,83,86,91,92,94,95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.23192717277139513
171070,77,77,77,77,77,77,77,77,85,85,85,85,85,85,85,85,93,93,93,93,93,93,93,93,33,33,33,33,26,28,29,31,40,52,55,73,78,80,83,86,91,92,94,95,96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.23973967277139513
171365,77,77,77,77,77,77,77,77,85,85,85,85,85,85,85,85,93,93,93,93,93,93,93,93,33,33,33,33,26,28,29,31,40,52,55,73,78,80,83,86,91,92,94,95,96,97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.24755217277139513
173631,77,77,77,77,77,77,77,77,85,85,85,85,85,85,85,85,93,93,93,93,93,93,93,93,33,33,33,33,26,28,29,31,40,52,55,73,78,80,83,86,91,92,94,95,96,97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.24755217277139513
173871,77,77,77,77,77,77,77,77,85,85,85,85,85,85,85,85,93,93,93,93,93,93,93,93,33,33,33,33,26,28,29,31,40,52,55,73,78,80,83,86,91,92,94,95,96,97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.24755217277139513
174324,77,77,77,77,77,77,77,77,85,85,85,85,85,85,85,85,93,93,93,93,93,93,93,93,33,33,33,33,26,28,29,31,40,52,55,73,78,80,83,86,91,92,94,95,96,97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.24755217277139513
174564,77,77,77,77,77,77,77,77,85,85,85,85,85,85,85,85,93,93,93,93,93,93,93,93,33,33,33,33,26,28,29,31,40,52,55,73,78,80,83,86,91,92,94,95,96,97,98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.25536467277139513
174804,77,77,77,77,77,77,77,77,85,85,85,85,85,85,85,85,93,93,93,93,93,93,93,93,33,33,33,33,26,28,29,31,40,52,55,73,78,80,83,86,91,92,94,95,96,97,98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.25536467277139513
175044,77,77,77,77,77,77,77,77,85,85,85,85,85,85,85,85,93,93,93,93,93,93,93,93,33,33,33,33,26,28,29,31,40,52,55,73,78,80,83,86,91,92,94,95,96,98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.24755217277139513
175378,77,77,77,77,77,77,77,77,85,85,85,85,85,85,85,85,93,93,93,93,93,93,93,93,33,33,33,33,26,28,29,31,40,52,55,73,78,80,83,86,91,92,94,95,96,98,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.25536467277139513
176137,77,77,77,77,77,77,77,77,85,85,85,85,85,85,85,85,93,93,93,93,93,93,93,93,33,33,33,33,26,28,29,31,40,52,55,73,78,80,83,86,91,92,94,95,96,98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.24755217277139513
176516,77,77,77,77,77,77,77,77,85,85,85,85,85,85,85,85,93,93,93,93,93,93,93,93,33,33,33,33,26,28,29,31,40,52,55,73,78,80,83,86,91,92,94,95,96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.23973967277139513
177776,77,77,77,77,77,77,77,77,85,85,85,85,85,85,85,85,93,93,93,93,93,93,93,93,33,33,33,33,26,28,29,31,40,52,55,73,80,83,86,91,92,94,95,96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.23192717277139513
178016,77,77,77,77,77,77,77,77,85,85,85,85,85,85,85,85,93,93,93,93,93,93,93,93,33,33,33,33,26,28,29,31,40,52,55,73,80,83,86,91,92,94,95,96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.23192717277139513
178274,77,77,77,77,77,77,77,77,85,85,85,85,85,85,85,85,93,93,93,93,93,93,93,93,33,33,33,33,26,28,29,31,40,52,55,73,80,83,86,91,92,94,95,96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.23192717277139513
181868,77,77,77,77,77,77,77,77,85,85,85,85,85,85,85,85,93,93,93,93,93,93,93,93,33,33,33,33,26,28,29,31,40,52,55,73,80,83,86,91,92,94,95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.22411467277139513
182108,77,77,77,77,77,77,77,77,85,85,85,85,85,85,85,85,93,93,93,93,93,93,93,93,33,33,33,33,26,28,29,31,40,52,55,80,83,86,91,94,95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.20848967277139513
182950,77,77,77,77,77,77,77,77,85,85,85,85,85,85,85,85,93,93,93,93,93,93,93,93,33,33,33,33,26,28,31,40,52,55,80,83,86,91,94,95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.20067717277139513
183681,77,77,77,77,77,77,77,77,85,85,85,85,85,85,85,85,93,93,93,93,93,93,93,93,33,33,33,33,26,28,31,40,52,55,80,83,86,91,95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.19286467277139513
185663,77,77,77,77,77,77,77,77,85,85,85,85,85,85,85,85,93,93,93,93,93,93,93,93,33,33,33,33,26,28,40,52,55,80,83,86,91,95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.18505217277139513
195922,77,77,77,77,77,77,77,77,85,85,85,85,85,85,85,85,93,93,93,93,93,93,93,93,33,33,33,33,26,28,40,52,55,80,83,86,95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.17723967277139513
209202,77,77,77,77,77,77,77,77,85,85,85,85,85,85,85,85,93,93,93,93,93,93,93,93,33,33,33,33,26,28,40,55,80,83,86,95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.16942717277139513
211452,77,77,77,77,77,77,77,77,85,85,85,85,85,85,85,85,93,93,93,93,93,93,93,93,33,33,33,33,26,28,40,55,80,83,86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.16161467277139513
219148,77,77,77,77,77,77,77,77,85,85,85,85,85,85,85,85,93,93,93,93,93,93,93,93,33,33,33,33,26,28,40,80,83,86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.15380217277139513
221275,77,77,77,77,77,77,77,77,85,85,85,85,85,85,85,85,93,93,93,93,93,93,93,93,33,33,33,33,26,28,40,80,83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.14598967277139513
229519,85,85,85,85,85,85,85,85,93,93,93,93,93,93,93,93,33,33,33,33,26,28,40,80,83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.12599711209921263
238871,85,85,85,85,85,85,85,85,93,93,93,93,93,93,93,93,33,33,33,33,26,28,40,83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.11818461209921263
332643,93,93,93,93,93,93,93,93,33,33,33,33,26,28,40,83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08833381997673108
496364,93,93,93,93,93,93,93,93,33,33,33,33,26,28,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08052131997673108
578157,93,93,93,93,93,93,93,93,33,33,33,33,26,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07270881997673108
626564,93,93,93,93,93,93,93,93,33,33,33,33,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06489631997673108
628708,93,93,93,93,93,93,93,93,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04090722926677133
633820,93,93,93,93,93,93,93,93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03309472926677133
740161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
